orderNumber,item,dateIssued,dateChanged,orderStatus,orderTotalValue,approvedBy,supplierVendorCode,productSku,quantity,unitPrice,deliveryDate,still_to_be_delivered_qty,still_to_be_delivered_value,still_to_be_invoiced_qty,still_to_be_invoiced_value,contractReference,paymentTerms,requisitioner,costCenter
PO-6cc192e226,3,2024-09-13 00:30:21,2024-10-13 00:30:21,Cancelled,23417.1,Christina Bradshaw,SUP-78cb4845,PROD-24132b,49,477.9,2024-09-20 00:30:21,49,23417.1,49,23417.1,CTR-20db56a027,Net 90,Tammie Copeland,CC-170
PO-8cbbf97160,1,2023-11-15 19:59:54,2023-12-08 19:59:54,Rejected,6143.83,John Griffin,SUP-052690a9,PROD-7099f0,11,558.53,2023-11-23 19:59:54,11,6143.83,11,6143.83,,Net 90,Jonathan Duncan,CC-112
PO-43287270ab,1,2025-03-23 05:55:17,2025-04-22 05:55:17,Partially Received,27608.28,Philip Burton,SUP-7cdcb70b,PROD-e34810,69,400.12,2025-05-03 05:55:17,64,25607.68,65,26007.8,,Net 90,Mr. Dennis Bennett Jr.,CC-129
PO-43287270ab,2,2025-03-23 05:55:17,2025-04-16 05:55:17,Closed,10744.72,Jacob Tran,SUP-7cdcb70b,PROD-c9282b,49,219.28,2025-04-21 05:55:17,0,0.0,17,3727.76,CTR-aacc0cfb37,Net 60,Kaylee Edwards,CC-129
PO-c09d2876d1,1,2024-02-18 07:39:46,2024-03-04 07:39:46,Draft,3933.5800000000004,David Wang,SUP-fb85787f,PROD-be104f,14,280.97,2024-03-03 07:39:46,14,3933.5800000000004,14,3933.5800000000004,,Net 90,Jason Pruitt,CC-144
PO-c09d2876d1,2,2024-02-18 07:39:46,2024-03-11 07:39:46,Rejected,8573.48,Gloria Martinez,SUP-fb85787f,PROD-68f365,23,372.76,2024-04-12 07:39:46,23,8573.48,23,8573.48,,Net 30,Maria Odom,CC-144
PO-c09d2876d1,3,2024-02-18 07:39:46,2024-02-19 07:39:46,Closed,21881.54,David Harmon,SUP-fb85787f,PROD-2acdec,38,575.83,2024-03-01 07:39:46,0,0.0,28,16123.240000000002,CTR-f254cc2629,Net 30,Maria Johnston,CC-144
PO-e112257863,1,2024-12-02 21:52:31,2024-12-28 21:52:31,Issued,28008.690000000002,April Carey,SUP-4e740d5a,PROD-82e98e,51,549.19,2025-01-11 21:52:31,50,27459.500000000004,50,27459.500000000004,,Net 90,Monica Macias,CC-141
PO-e32727899e,1,2025-04-15 13:33:51,2025-04-29 13:33:51,Issued,18205.65,Brent Bray,SUP-a0a69b80,PROD-fee5a8,69,263.85,2025-06-08 13:33:51,53,13984.050000000001,63,16622.550000000003,CTR-129e376e86,Net 30,Rachel Barajas,CC-105
PO-e32727899e,2,2025-04-15 13:33:51,2025-05-02 13:33:51,Closed,22559.24,Keith Perry,SUP-a0a69b80,PROD-46e754,44,512.71,2025-05-01 13:33:51,0,0.0,41,21021.11,,Net 30,Sean Franklin,CC-105
PO-2226211736,1,2025-03-10 10:30:36,2025-04-07 10:30:36,Closed,22960.44,Joshua English Jr.,SUP-142893ff,PROD-cc512e,36,637.79,2025-03-25 10:30:36,0,0.0,22,14031.38,,Net 60,Eduardo Daugherty,CC-170
PO-2226211736,2,2025-03-10 10:30:36,2025-03-14 10:30:36,Closed,80676.12,Jason Moore,SUP-142893ff,PROD-be7df3,84,960.43,2025-04-03 10:30:36,0,0.0,51,48981.93,,Net 90,Gary Thomas,CC-170
PO-ab8c44ef04,1,2024-12-24 10:21:42,2024-12-31 10:21:42,Issued,80958.59999999999,Todd Sullivan,SUP-99811f39,PROD-64f1eb,82,987.3,2025-02-16 10:21:42,10,9873.0,51,50352.299999999996,,Net 60,Traci Rodriguez,CC-147
PO-6470f0f2f1,1,2025-03-17 20:09:08,2025-03-25 20:09:08,Cancelled,12936.0,Emma Duke,SUP-f69864c0,PROD-d4e5a4,44,294.0,2025-03-30 20:09:08,44,12936.0,44,12936.0,CTR-973e83e18a,Net 60,Robin Garcia,CC-169
PO-6470f0f2f1,2,2025-03-17 20:09:08,2025-03-24 20:09:08,Closed,14560.32,Heidi Ashley,SUP-f69864c0,PROD-4a8c21,29,502.08,2025-04-03 20:09:08,0,0.0,19,9539.52,,Net 30,David Smith,CC-169
PO-2d00de42c2,1,2025-09-04 20:04:58,2025-09-23 20:04:58,Closed,3493.2999999999997,Brian Clark,SUP-dd791f34,PROD-4701a9,5,698.66,2025-09-11 20:04:58,0,0.0,0,0.0,CTR-f8e1a4ecaa,Net 60,Jennifer Johnson,CC-116
PO-2d00de42c2,2,2025-09-04 20:04:58,2025-10-03 20:04:58,Pending Approval,16673.67,Mr. Justin Anderson,SUP-dd791f34,PROD-25dd54,39,427.53,2025-09-26 20:04:58,39,16673.67,39,16673.67,,Net 60,Jeremiah Mcdonald,CC-116
PO-2d00de42c2,3,2025-09-04 20:04:58,2025-09-18 20:04:58,Delivered,28048.100000000002,Eric Rodriguez,SUP-dd791f34,PROD-fee5a8,82,342.05,2025-10-13 20:04:58,0,0.0,20,6841.0,,Net 30,Marc Murray,CC-116
PO-2d00de42c2,4,2025-09-04 20:04:58,2025-10-03 20:04:58,Closed,18725.76,James Smith,SUP-dd791f34,PROD-2acdec,64,292.59,2025-09-13 20:04:58,0,0.0,54,15799.859999999999,CTR-037c19a434,Net 60,Jason Conley,CC-116
PO-4433341728,1,2024-07-22 05:17:06,2024-07-30 05:17:06,Closed,7205.31,Michael Berry,SUP-2fdc9c4b,PROD-ab0b6f,9,800.59,2024-08-27 05:17:06,0,0.0,5,4002.9500000000003,CTR-7d904ed5b0,Net 90,Richard Hester,CC-156
PO-4433341728,2,2024-07-22 05:17:06,2024-08-04 05:17:06,Closed,28348.519999999997,Jeremy Roach,SUP-2fdc9c4b,PROD-be7df3,47,603.16,2024-08-16 05:17:06,0,0.0,18,10856.88,,Net 30,Allison Callahan,CC-156
PO-4433341728,3,2024-07-22 05:17:06,2024-08-08 05:17:06,Issued,46374.3,Michele Thomas,SUP-2fdc9c4b,PROD-6d7c4f,70,662.49,2024-08-22 05:17:06,68,45049.32,70,46374.3,,Net 90,Kenneth Shaffer,CC-156
PO-a709c264ca,1,2025-10-09 17:24:09,2025-10-14 17:24:09,Delivered,644.52,Katherine King,SUP-2e75bb4f,PROD-766c1c,4,161.13,2025-10-20 17:24:09,0,0.0,2,322.26,CTR-a0c72bee16,Net 30,William Gould,CC-168
PO-a709c264ca,2,2025-10-09 17:24:09,2025-11-02 17:24:09,Closed,3534.0,Sarah Schmidt,SUP-2e75bb4f,PROD-7dae65,19,186.0,2025-11-08 17:24:09,0,0.0,12,2232.0,,Net 60,Kimberly Anthony,CC-168
PO-c83fd7fb8e,1,2025-09-03 21:34:44,2025-09-21 21:34:44,Closed,55724.68,Christopher Gill,SUP-9e7ec53a,PROD-64f1eb,89,626.12,2025-10-21 21:34:44,0,0.0,53,33184.36,,Net 90,Joseph Snow,CC-126
PO-c83fd7fb8e,2,2025-09-03 21:34:44,2025-09-25 21:34:44,Partially Received,62178.060000000005,Angela Yu,SUP-9e7ec53a,PROD-1fc1b5,98,634.47,2025-09-25 21:34:44,11,6979.17,91,57736.770000000004,,Net 60,Kylie Steele,CC-126
PO-c83fd7fb8e,3,2025-09-03 21:34:44,2025-09-09 21:34:44,Delivered,37875.509999999995,Christopher Bryant,SUP-9e7ec53a,PROD-46e754,61,620.91,2025-10-12 21:34:44,0,0.0,38,23594.579999999998,CTR-c1fe2eed3c,Net 90,Tyler Norris,CC-126
PO-c83fd7fb8e,4,2025-09-03 21:34:44,2025-09-11 21:34:44,Rejected,61817.0,Vanessa Lopez,SUP-9e7ec53a,PROD-58f4ab,70,883.1,2025-10-23 21:34:44,70,61817.0,70,61817.0,,Net 90,Tommy Cohen,CC-126
PO-c83fd7fb8e,5,2025-09-03 21:34:44,2025-09-12 21:34:44,Issued,40850.76,Arthur Mitchell,SUP-9e7ec53a,PROD-4011d4,76,537.51,2025-11-02 21:34:44,66,35475.659999999996,74,39775.74,,Net 30,Donald Edwards,CC-126
PO-f98c1dc996,1,2024-10-14 02:52:25,2024-10-18 02:52:25,Cancelled,22963.68,Philip Figueroa,SUP-f86986df,PROD-cc512e,74,310.32,2024-12-06 02:52:25,74,22963.68,74,22963.68,,Net 30,Jennifer Mccormick,CC-158
PO-f98c1dc996,2,2024-10-14 02:52:25,2024-11-05 02:52:25,Closed,89399.52,Alicia Norton,SUP-f86986df,PROD-55cd75,98,912.24,2024-10-27 02:52:25,0,0.0,9,8210.16,,Net 60,Traci Rogers,CC-158
PO-a0c7f792fc,1,2024-09-28 13:55:10,2024-10-14 13:55:10,Partially Received,17948.16,Joshua Duffy,SUP-4e2222c3,PROD-6e5a82,72,249.28,2024-11-15 13:55:10,38,9472.64,65,16203.2,CTR-40bb37e3a3,Net 60,Michelle Henry,CC-172
PO-a0c7f792fc,2,2024-09-28 13:55:10,2024-10-04 13:55:10,Partially Received,54100.6,Shannon Williams,SUP-4e2222c3,PROD-42a118,76,711.85,2024-11-01 13:55:10,15,10677.75,36,25626.600000000002,,Net 30,Nicholas Coleman,CC-172
PO-a0c7f792fc,3,2024-09-28 13:55:10,2024-10-27 13:55:10,Rejected,17155.82,Rebecca Miller,SUP-4e2222c3,PROD-6d7c4f,58,295.79,2024-11-13 13:55:10,58,17155.82,58,17155.82,CTR-466b87c0f7,Net 30,Alyssa Keith,CC-172
PO-a0c7f792fc,4,2024-09-28 13:55:10,2024-10-26 13:55:10,Closed,11511.92,Janet Cruz,SUP-4e2222c3,PROD-b5b045,56,205.57,2024-10-05 13:55:10,0,0.0,22,4522.54,,Net 90,Michelle Estrada MD,CC-172
PO-a0c7f792fc,5,2024-09-28 13:55:10,2024-10-18 13:55:10,Partially Received,1101.5400000000002,Jordan Frazier,SUP-4e2222c3,PROD-c49fe1,33,33.38,2024-11-16 13:55:10,17,567.46,27,901.2600000000001,,Net 60,Austin Rose,CC-172
PO-c311944d2c,1,2024-05-14 13:45:50,2024-05-23 13:45:50,Closed,6861.75,Cheryl Larsen,SUP-8f16b703,PROD-d4e5a4,7,980.25,2024-06-16 13:45:50,0,0.0,2,1960.5,,Net 30,Maria Gentry,CC-141
PO-c9b0f552da,1,2023-12-09 23:48:45,2023-12-12 23:48:45,Pending Approval,13158.64,Megan Crawford,SUP-59361bb3,PROD-c9282b,19,692.56,2024-01-17 23:48:45,19,13158.64,19,13158.64,,Net 30,Adam Jones,CC-100
PO-c9b0f552da,2,2023-12-09 23:48:45,2023-12-16 23:48:45,Closed,47849.340000000004,Sabrina Stewart,SUP-59361bb3,PROD-2b1f58,66,724.99,2024-01-08 23:48:45,0,0.0,33,23924.670000000002,,Net 60,Michael Silva,CC-100
PO-c2a0cf1c7f,1,2025-05-08 04:54:27,2025-05-15 04:54:27,Closed,40545.5,April Jackson,SUP-5c5542fb,PROD-f1b76f,50,810.91,2025-06-11 04:54:27,0,0.0,18,14596.38,,Net 60,James Jones,CC-101
PO-c2a0cf1c7f,2,2025-05-08 04:54:27,2025-05-18 04:54:27,Draft,19886.39,Rebecca Cobb,SUP-5c5542fb,PROD-c245f9,37,537.47,2025-05-20 04:54:27,37,19886.39,37,19886.39,CTR-76ec947b60,Net 90,Connor Brown,CC-101
PO-607cc95062,1,2024-01-16 14:43:20,2024-02-04 14:43:20,Partially Received,26603.25,Charles Evans,SUP-c3f1c2da,PROD-7dae65,75,354.71,2024-02-28 14:43:20,63,22346.73,68,24120.28,CTR-3c6c4f5b8b,Net 90,Carolyn Davis,CC-101
PO-607cc95062,2,2024-01-16 14:43:20,2024-02-02 14:43:20,Approved,4114.65,Veronica Mann,SUP-c3f1c2da,PROD-3d1687,5,822.93,2024-02-25 14:43:20,5,4114.65,5,4114.65,CTR-3ac990ebc6,Net 90,Jacob Little,CC-101
PO-607cc95062,3,2024-01-16 14:43:20,2024-01-19 14:43:20,Closed,32906.67,Stacey Watkins,SUP-c3f1c2da,PROD-23047c,57,577.31,2024-01-23 14:43:20,0,0.0,52,30020.119999999995,,Net 90,Elizabeth Rivera,CC-101
PO-607cc95062,4,2024-01-16 14:43:20,2024-01-26 14:43:20,Rejected,46080.7,Rodney Bonilla,SUP-c3f1c2da,PROD-dfd536,79,583.3,2024-02-18 14:43:20,79,46080.7,79,46080.7,,Net 90,Hannah Alvarez,CC-101
PO-607cc95062,5,2024-01-16 14:43:20,2024-02-13 14:43:20,Approved,28962.079999999998,Allison Cooke,SUP-c3f1c2da,PROD-84fe5e,38,762.16,2024-03-13 14:43:20,38,28962.079999999998,38,28962.079999999998,,Net 30,Lisa Gibson,CC-101
PO-5bc690ed92,1,2025-01-18 17:24:52,2025-02-11 17:24:52,Closed,991.04,Justin Dunn,SUP-7efd9e4f,PROD-84fe5e,19,52.16,2025-01-26 17:24:52,0,0.0,19,991.04,,Net 30,Wayne Christian,CC-129
PO-5bc690ed92,2,2025-01-18 17:24:52,2025-01-27 17:24:52,Cancelled,5742.1,George Rice,SUP-7efd9e4f,PROD-e34810,91,63.1,2025-03-18 17:24:52,91,5742.1,91,5742.1,CTR-c28b599525,Net 90,Haley Rogers,CC-129
PO-5bc690ed92,3,2025-01-18 17:24:52,2025-02-14 17:24:52,Closed,15700.23,Aaron Martinez,SUP-7efd9e4f,PROD-977452,39,402.57,2025-02-10 17:24:52,0,0.0,11,4428.2699999999995,,Net 90,Sarah Ferrell,CC-129
PO-9ea4fc2c0c,1,2023-11-18 13:12:45,2023-12-10 13:12:45,Approved,52488.659999999996,Jesus Watson,SUP-4973df09,PROD-0a9474,94,558.39,2024-01-06 13:12:45,94,52488.659999999996,94,52488.659999999996,,Net 90,Michelle Pittman,CC-111
PO-bd9a92444c,1,2024-03-28 09:47:27,2024-04-06 09:47:27,Closed,24291.52,Ashlee Chan,SUP-fe96227b,PROD-24132b,44,552.08,2024-04-04 09:47:27,0,0.0,29,16010.320000000002,,Net 90,Andrew Burke,CC-167
PO-bd9a92444c,2,2024-03-28 09:47:27,2024-04-19 09:47:27,Issued,1973.52,Matthew Brown,SUP-fe96227b,PROD-6d7c4f,9,219.28,2024-05-20 09:47:27,5,1096.4,5,1096.4,,Net 30,Rachel Smith,CC-167
PO-bd9a92444c,3,2024-03-28 09:47:27,2024-04-07 09:47:27,Closed,26892.030000000002,Sarah Williamson,SUP-fe96227b,PROD-be7df3,57,471.79,2024-04-15 09:47:27,0,0.0,44,20758.760000000002,CTR-ea9f38d06f,Net 90,Jason Johnson,CC-167
PO-eb7d9a4f40,1,2024-03-24 23:43:13,2024-04-17 23:43:13,Issued,19897.07,Victoria Alvarado,SUP-f7b28c6b,PROD-fee5a8,23,865.09,2024-04-09 23:43:13,7,6055.63,11,9515.99,,Net 30,Katherine Lawson,CC-136
PO-7d3c1853bc,1,2025-10-01 09:23:14,2025-10-18 09:23:14,Issued,9912.300000000001,Jessica Tanner,SUP-dbe262ef,PROD-25dd54,15,660.82,2025-11-15 09:23:14,11,7269.02,15,9912.300000000001,,Net 30,Jamie Robinson,CC-110
PO-7d3c1853bc,2,2025-10-01 09:23:14,2025-10-19 09:23:14,Closed,25792.66,Benjamin Jones,SUP-dbe262ef,PROD-55cd75,47,548.78,2025-10-29 09:23:14,0,0.0,22,12073.16,,Net 90,Brittany Schwartz,CC-110
PO-7d3c1853bc,3,2025-10-01 09:23:14,2025-10-25 09:23:14,Rejected,36286.74,Scott Pace,SUP-dbe262ef,PROD-58f4ab,42,863.97,2025-11-19 09:23:14,42,36286.74,42,36286.74,,Net 30,John Hansen,CC-110
PO-7d3c1853bc,4,2025-10-01 09:23:14,2025-10-25 09:23:14,Cancelled,35943.48,Jeffrey Holmes,SUP-dbe262ef,PROD-c9282b,46,781.38,2025-11-06 09:23:14,46,35943.48,46,35943.48,CTR-301297790b,Net 30,Lori Willis,CC-110
PO-7d3c1853bc,5,2025-10-01 09:23:14,2025-10-23 09:23:14,Draft,48753.9,Pamela Estrada,SUP-dbe262ef,PROD-f3daea,54,902.85,2025-10-22 09:23:14,54,48753.9,54,48753.9,,Net 30,William Daniels,CC-110
PO-0e793fbc9d,1,2024-03-15 18:13:57,2024-04-02 18:13:57,Closed,9354.1,Cory Perez,SUP-35e2be79,PROD-dfd69d,10,935.41,2024-03-28 18:13:57,0,0.0,4,3741.64,CTR-9cd67886b1,Net 90,Edward Woods,CC-131
PO-4595c18db8,1,2024-10-01 04:18:35,2024-10-09 04:18:35,Partially Received,2389.63,Christina Graham,SUP-0b60c0ab,PROD-7099f0,19,125.77,2024-11-19 04:18:35,5,628.85,10,1257.7,CTR-65beceaef2,Net 30,Ernest Schultz,CC-120
PO-a176ce66be,1,2025-06-10 14:31:14,2025-06-21 14:31:14,Cancelled,12953.6,Christine Simon,SUP-aff7db91,PROD-8e8749,23,563.2,2025-07-14 14:31:14,23,12953.6,23,12953.6,,Net 30,Crystal Smith,CC-163
PO-a176ce66be,2,2025-06-10 14:31:14,2025-07-03 14:31:14,Delivered,2890.11,Beverly Welch,SUP-aff7db91,PROD-291e6e,3,963.37,2025-06-28 14:31:14,0,0.0,3,2890.11,,Net 90,Jeffrey Moore,CC-163
PO-a176ce66be,3,2025-06-10 14:31:14,2025-06-20 14:31:14,Closed,8099.28,Ronald Cox,SUP-aff7db91,PROD-cfaaa2,56,144.63,2025-07-30 14:31:14,0,0.0,41,5929.83,,Net 60,Jordan Keller,CC-163
PO-a176ce66be,4,2025-06-10 14:31:14,2025-07-08 14:31:14,Closed,23341.75,Gloria Medina,SUP-aff7db91,PROD-be104f,25,933.67,2025-07-05 14:31:14,0,0.0,1,933.67,,Net 60,Mr. Jason Barrett,CC-163
PO-a176ce66be,5,2025-06-10 14:31:14,2025-06-28 14:31:14,Cancelled,24779.25,Joshua Simmons,SUP-aff7db91,PROD-9fc5f6,25,991.17,2025-08-05 14:31:14,25,24779.25,25,24779.25,,Net 90,Amy Boyd,CC-163
PO-050241b07d,1,2024-11-21 14:14:34,2024-12-06 14:14:34,Closed,59950.799999999996,Robert Thompson,SUP-2c37132c,PROD-ad9854,60,999.18,2024-12-19 14:14:34,0,0.0,3,2997.54,CTR-54cfcd3872,Net 30,Nancy Curry,CC-107
PO-3251e38c3c,1,2024-07-09 14:35:34,2024-07-17 14:35:34,Closed,6678.0,Wendy Martinez,SUP-aafcb2f8,PROD-d53df7,56,119.25,2024-08-27 14:35:34,0,0.0,48,5724.0,CTR-a149fa854d,Net 30,Jacob Pratt,CC-142
PO-3251e38c3c,2,2024-07-09 14:35:34,2024-08-06 14:35:34,Closed,57536.43,David Brown,SUP-aafcb2f8,PROD-cb1527,83,693.21,2024-07-22 14:35:34,0,0.0,81,56150.01,CTR-657056599d,Net 60,Tyler Jackson,CC-142
PO-c7410c2bcd,1,2025-10-10 03:00:58,2025-10-26 03:00:58,Closed,23181.76,Rhonda Lane,SUP-b7eb23ec,PROD-d1bf56,32,724.43,2025-11-29 03:00:58,0,0.0,29,21008.469999999998,,Net 90,Larry Fernandez,CC-179
PO-c7410c2bcd,2,2025-10-10 03:00:58,2025-10-28 03:00:58,Partially Received,33202.52,Gail Taylor,SUP-b7eb23ec,PROD-6d7c4f,52,638.51,2025-11-16 03:00:58,35,22347.85,52,33202.52,CTR-b7ebd8ca93,Net 30,Ashley French,CC-179
PO-c7410c2bcd,3,2025-10-10 03:00:58,2025-10-22 03:00:58,Issued,32754.98,Rebecca Dunlap,SUP-b7eb23ec,PROD-cb1527,79,414.62,2025-12-02 03:00:58,49,20316.38,69,28608.78,CTR-b6fe13db9d,Net 60,Belinda Martin,CC-179
PO-c7410c2bcd,4,2025-10-10 03:00:58,2025-11-02 03:00:58,Draft,24612.300000000003,Carrie Rogers,SUP-b7eb23ec,PROD-4682f0,90,273.47,2025-12-06 03:00:58,90,24612.300000000003,90,24612.300000000003,CTR-c726bc9323,Net 90,Alex Lopez,CC-179
PO-b6f6242d12,1,2024-08-25 01:34:51,2024-09-02 01:34:51,Delivered,30218.36,Danielle Hudson,SUP-f7b28c6b,PROD-c9282b,76,397.61,2024-09-04 01:34:51,0,0.0,5,1988.0500000000002,CTR-6e6d59f957,Net 60,Cynthia Li,CC-178
PO-b6f6242d12,2,2024-08-25 01:34:51,2024-08-30 01:34:51,Partially Received,12804.16,Amanda Howell,SUP-f7b28c6b,PROD-30bc83,16,800.26,2024-10-02 01:34:51,0,0.0,10,8002.6,,Net 30,Judy Christensen,CC-178
PO-b6f6242d12,3,2024-08-25 01:34:51,2024-09-05 01:34:51,Approved,34741.979999999996,Zachary Hernandez,SUP-f7b28c6b,PROD-33940f,91,381.78,2024-10-22 01:34:51,91,34741.979999999996,91,34741.979999999996,,Net 30,Craig Bush,CC-178
PO-b6f6242d12,4,2024-08-25 01:34:51,2024-08-29 01:34:51,Rejected,10920.63,Jennifer Gonzalez,SUP-f7b28c6b,PROD-d1bf56,51,214.13,2024-09-11 01:34:51,51,10920.63,51,10920.63,,Net 30,Kimberly Bauer,CC-178
PO-44636f1332,1,2024-01-02 18:13:50,2024-01-05 18:13:50,Delivered,3265.29,Andrea Shah,SUP-555eadb3,PROD-e2f1cc,7,466.47,2024-02-02 18:13:50,0,0.0,1,466.47,,Net 60,Erica Hunter,CC-176
PO-3932925fb6,1,2024-10-26 03:11:54,2024-11-18 03:11:54,Approved,5190.61,Kevin Graham,SUP-90d82a36,PROD-c245f9,19,273.19,2024-12-05 03:11:54,19,5190.61,19,5190.61,,Net 30,Anthony Castillo,CC-112
PO-3932925fb6,2,2024-10-26 03:11:54,2024-11-16 03:11:54,Cancelled,945.65,Kelsey Jones,SUP-90d82a36,PROD-58f4ab,5,189.13,2024-12-13 03:11:54,5,945.65,5,945.65,,Net 30,Wendy Phelps,CC-112
PO-673c48f3d3,1,2025-07-15 18:58:25,2025-07-24 18:58:25,Partially Received,66975.0,Maria Smith,SUP-481ed54d,PROD-46e754,76,881.25,2025-08-23 18:58:25,48,42300.0,68,59925.0,,Net 30,Taylor Green,CC-108
PO-673c48f3d3,2,2025-07-15 18:58:25,2025-07-16 18:58:25,Pending Approval,4162.56,Nancy Gallagher,SUP-481ed54d,PROD-c9282b,32,130.08,2025-07-23 18:58:25,32,4162.56,32,4162.56,,Net 30,Valerie Scott,CC-108
PO-ff8ecc1894,1,2023-11-30 10:39:45,2023-12-12 10:39:45,Issued,22068.36,Kristin Murray,SUP-2e75bb4f,PROD-72bccd,59,374.04,2024-01-14 10:39:45,23,8602.92,57,21320.280000000002,CTR-c6f26e8597,Net 60,Zachary Wells,CC-150
PO-ff8ecc1894,2,2023-11-30 10:39:45,2023-12-06 10:39:45,Partially Received,38204.65,Joseph Contreras,SUP-2e75bb4f,PROD-84fe5e,55,694.63,2024-01-10 10:39:45,41,28479.829999999998,43,29869.09,,Net 90,Wanda Jordan,CC-150
PO-292bc3fa56,1,2023-11-21 01:42:54,2023-11-22 01:42:54,Issued,20181.62,Michelle Ford,SUP-530ffafe,PROD-1fc1b5,43,469.34,2024-01-03 01:42:54,37,17365.579999999998,37,17365.579999999998,,Net 60,Lindsay Bray,CC-151
PO-292bc3fa56,2,2023-11-21 01:42:54,2023-12-05 01:42:54,Pending Approval,19107.6,Linda Ward,SUP-530ffafe,PROD-c9282b,20,955.38,2023-11-29 01:42:54,20,19107.6,20,19107.6,,Net 60,Mr. Michael Roberts,CC-151
PO-292bc3fa56,3,2023-11-21 01:42:54,2023-12-19 01:42:54,Delivered,18105.12,Virginia Garrett,SUP-530ffafe,PROD-eb5a4f,99,182.88,2023-12-10 01:42:54,0,0.0,64,11704.32,,Net 30,Sharon Perry,CC-151
PO-292bc3fa56,4,2023-11-21 01:42:54,2023-11-25 01:42:54,Issued,1871.76,Joel Adams,SUP-530ffafe,PROD-52f2c3,88,21.27,2024-01-02 01:42:54,51,1084.77,64,1361.28,,Net 60,Shelby Ray,CC-151
PO-292bc3fa56,5,2023-11-21 01:42:54,2023-12-13 01:42:54,Draft,15509.95,Jesse Olsen,SUP-530ffafe,PROD-1fc1b5,85,182.47,2024-01-03 01:42:54,85,15509.95,85,15509.95,CTR-36ee5d6eb3,Net 60,Carol Adams,CC-151
PO-99138ce39c,1,2025-10-12 03:05:20,2025-11-04 03:05:20,Approved,1259.2,Ian Brown,SUP-8c24af93,PROD-4682f0,80,15.74,2025-10-25 03:05:20,80,1259.2,80,1259.2,,Net 60,Kristin Vasquez,CC-177
PO-99138ce39c,2,2025-10-12 03:05:20,2025-11-07 03:05:20,Partially Received,22278.96,Dr. Robin Duncan,SUP-8c24af93,PROD-24132b,87,256.08,2025-11-20 03:05:20,70,17925.6,76,19462.079999999998,CTR-8a50f02912,Net 90,Melissa Newman,CC-177
PO-99138ce39c,3,2025-10-12 03:05:20,2025-10-31 03:05:20,Partially Received,40034.79,Andrew Bailey,SUP-8c24af93,PROD-84fa90,87,460.17,2025-10-22 03:05:20,41,18866.97,60,27610.2,,Net 30,Eric Edwards,CC-177
PO-99138ce39c,4,2025-10-12 03:05:20,2025-11-05 03:05:20,Approved,10500.960000000001,Jeanette Smith,SUP-8c24af93,PROD-46e754,24,437.54,2025-11-25 03:05:20,24,10500.960000000001,24,10500.960000000001,,Net 30,David Graham,CC-177
PO-10773b1d1f,1,2024-04-02 09:55:33,2024-04-06 09:55:33,Cancelled,2407.6,Dana Armstrong,SUP-9be461f4,PROD-d914c6,10,240.76,2024-04-09 09:55:33,10,2407.6,10,2407.6,,Net 30,Jordan Baker,CC-119
PO-10773b1d1f,2,2024-04-02 09:55:33,2024-04-07 09:55:33,Issued,30654.179999999997,Randy Vincent,SUP-9be461f4,PROD-25dd54,54,567.67,2024-04-22 09:55:33,4,2270.68,23,13056.41,,Net 90,Philip Bruce,CC-119
PO-10773b1d1f,3,2024-04-02 09:55:33,2024-04-17 09:55:33,Issued,20130.72,Sarah Sanchez,SUP-9be461f4,PROD-2bb54f,68,296.04,2024-05-15 09:55:33,5,1480.2,15,4440.6,,Net 90,Sarah Willis,CC-119
PO-10773b1d1f,4,2024-04-02 09:55:33,2024-04-15 09:55:33,Cancelled,46362.6,Mitchell Nash,SUP-9be461f4,PROD-6d7c4f,90,515.14,2024-05-26 09:55:33,90,46362.6,90,46362.6,,Net 30,Christopher Green,CC-119
PO-6a200937d0,1,2024-08-08 18:44:54,2024-08-14 18:44:54,Closed,10427.24,Dana Lopez,SUP-154dd692,PROD-84fe5e,29,359.56,2024-08-21 18:44:54,0,0.0,20,7191.2,,Net 90,Katelyn Allison,CC-115
PO-6a200937d0,2,2024-08-08 18:44:54,2024-08-21 18:44:54,Approved,7854.75,William Martin,SUP-154dd692,PROD-84fe5e,9,872.75,2024-08-28 18:44:54,9,7854.75,9,7854.75,CTR-df516a1440,Net 60,Matthew Ellis,CC-115
PO-6a200937d0,3,2024-08-08 18:44:54,2024-08-25 18:44:54,Closed,3419.1000000000004,Vanessa Warner,SUP-154dd692,PROD-3df99f,29,117.9,2024-08-24 18:44:54,0,0.0,20,2358.0,CTR-0267be658d,Net 30,Howard Mora,CC-115
PO-6a200937d0,4,2024-08-08 18:44:54,2024-08-18 18:44:54,Closed,8847.630000000001,Carrie Schroeder,SUP-154dd692,PROD-fdeefa,9,983.07,2024-08-30 18:44:54,0,0.0,3,2949.21,CTR-dc9cca3f05,Net 60,John Watts,CC-115
PO-6a200937d0,5,2024-08-08 18:44:54,2024-08-13 18:44:54,Approved,38493.65,Megan Washington,SUP-154dd692,PROD-cc512e,65,592.21,2024-09-29 18:44:54,65,38493.65,65,38493.65,CTR-d5dc973238,Net 60,Tracey Benson,CC-115
PO-59b3b44650,1,2023-12-11 07:30:45,2024-01-04 07:30:45,Approved,2770.0099999999998,Timothy Ingram,SUP-59361bb3,PROD-b365e2,19,145.79,2024-01-21 07:30:45,19,2770.0099999999998,19,2770.0099999999998,,Net 30,Kathleen Phillips,CC-144
